dataset_tiktok-hashtag-scraper_2024-06-27_03-25-54-170
authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e93c2d2a453bc6cb73e07204636237f8~c5_720x720.jpeg?lk3s=a5d48078&nonce=25147&refresh_token=5bee52b523050338ca3d9216346c0e4b&x-expires=1719630000&x-signature=YHT7pJUGS4xdx81xsCM%2B%2F%2BSQLfw%3D&shp=a5d48078&shcp=b59d6b55,cyrenna,we met through “mutual friends” #onlinedating #hinge #tinder #metonline #stranger #boyfriend #love #areyougoingtokillme #pandemic #fyp #pandemiccouple,333400,7510,1500000,791,13,original sound,Ally,TRUE,2021-09-13T01:12:08.000Z,https://www.tiktok.com/@cyrenna/video/7007219931402046726
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ca7d76493774e8a5cafa3c44a1393be6~c5_720x720.jpeg?lk3s=a5d48078&nonce=43638&refresh_token=b6bac3671d651f541564ceb942d91cd7&x-expires=1719630000&x-signature=piYdrbandakJ8jbEsNXEeVxn1as%3D&shp=a5d48078&shcp=b59d6b55,k_budz,#stitch with @bronwynedgell #FYP #foryou #foryoupage #nursesoftiktok #nurses #surgery #covid19 #pandemic #stitch #covid,333000,32200,1800000,7326,59,original sound,Kaitlyn,TRUE,2021-01-16T02:53:58.000Z,https://www.tiktok.com/@k_budz/video/6918185662453779718
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9253d7d46d8b43cab03e598ecbbcca71~c5_720x720.jpeg?lk3s=a5d48078&nonce=32017&refresh_token=ac71467a02b4e5909d9eb97f01aeed99&x-expires=1719630000&x-signature=FW0NFww%2Fl4Pv96fpjo8OPGQRFJY%3D&shp=a5d48078&shcp=b59d6b55,danbanbam,Pan-demi-c. A lot to think about. #pandemic #LetsFaceIt #truth,331100,20800,1000000,3939,10,original sound,danbanbam,TRUE,2020-07-23T21:46:25.000Z,https://www.tiktok.com/@danbanbam/video/6852795481429429509
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7331531090874040325~c5_720x720.jpeg?lk3s=a5d48078&nonce=26796&refresh_token=5a4a1af44fc3307b97d4ebc94d8756e4&x-expires=1719630000&x-signature=pTv8FRtsEtWabuA498DSZw1EaOY%3D&shp=a5d48078&shcp=b59d6b55,arifromtheblock_,"damn, our lives look real different now. I’ll be here…napping ✨ #realizations #rant #covid19 #pandemic #office #work #tired #growth #fyp",330500,45600,3300000,12000,49,original sound,arifromtheblock,TRUE,2022-05-18T23:10:47.000Z,https://www.tiktok.com/@arifromtheblock_/video/7099217787771440427
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9b77d1e2de93365381619689a1dba873~c5_720x720.jpeg?lk3s=a5d48078&nonce=27541&refresh_token=9c7033ed3b6b3f6761c7b9c99ae27e8c&x-expires=1719630000&x-signature=ZWEBi%2FfgXm8Qgr7Ozbm9U04WVtA%3D&shp=a5d48078&shcp=b59d6b55,sarah.aidid,Harus kreatif ajak anak main dirumah #samasamadirumah #pandemic,329100,11300,6100000,6465,14,Opening Crayon Shinchan,The Vibe Setter,TRUE,2020-11-18T15:15:00.000Z,https://www.tiktok.com/@sarah.aidid/video/6896482668322639105
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/acbd306beb096b5a270c7f5778f4fb76~c5_720x720.jpeg?lk3s=a5d48078&nonce=84277&refresh_token=00a141ba8edcae424de9850f7f489454&x-expires=1719630000&x-signature=RL240BPZ9KOm7YMfF0in6eesyaA%3D&shp=a5d48078&shcp=b59d6b55,raphaelxavierr,Coloca tua máscara....#humor #pandemia #mundo #theboys #thegirls #pandemic #lokdown #coragem #consientizacion #brazil,656100,44100,9900000,3394,20,som original,Raphael sapoo,TRUE,2021-01-26T01:38:55.000Z,https://www.tiktok.com/@raphaelxavierr/video/6921877178309299461
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e05db1343d2af97db370893d25846f13~c5_720x720.jpeg?lk3s=a5d48078&nonce=72231&refresh_token=53da5758fee14f6e6000ec5205b1aace&x-expires=1719630000&x-signature=VggsDx6DyKc3Vc389CRw8WMypj0%3D&shp=a5d48078&shcp=b59d6b55,ariella.elm,Let’s try this again. So impressed with @nessaabarrett recently! #nessaabarrett #covid19 #pandemic #stayhome,319500,1727,1300000,2047,59,original sound,Ariella M. Elm,TRUE,2021-01-02T05:21:43.000Z,https://www.tiktok.com/@ariella.elm/video/6913028507312360710
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310867063570972718~c5_720x720.jpeg?lk3s=a5d48078&nonce=75457&refresh_token=a46821a5f1a120b00bede5bed3f36012&x-expires=1719630000&x-signature=5qa7DwZ1GniMyAZlET75oKB2XA0%3D&shp=a5d48078&shcp=b59d6b55,goodmorningbadnews,#omicronvariant #omicron #immunization #vaccination #lockdown #pandemic #healthcare #health #medicine #medical #doctor #hospital #wellness #moderna #pfizer #vaccinessavelives #goodmorningbadnews #covid19 #covidvariant,319100,8994,2700000,2958,60,original sound,"Good Morning, Bad News",TRUE,2021-11-29T16:43:08.000Z,https://www.tiktok.com/@goodmorningbadnews/video/7036033393536142639
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1167c90c923a3f35a509cd6f01d45a93~c5_720x720.jpeg?lk3s=a5d48078&nonce=81299&refresh_token=aaf68b14c35b664ea769fd781b258f0e&x-expires=1719630000&x-signature=uiBEIMjHOfOImk9pWUrDr2wqfg4%3D&shp=a5d48078&shcp=b59d6b55,onlysans2,Bisa berimbas ke seluruh dunia😷. . . . #wuhan #pasarwuhan #wuhanchina #corona #pasarekstrim #covid #wismaatlet #pandemic #lockdown #2020vibes #superhacks,318800,1051,6000000,3984,0,Franky dan Jane Perjalanan,Mostly Oldies,TRUE,2023-11-23T13:06:05.000Z,https://www.tiktok.com/@onlysans2/video/7304643127850093830
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/b0ef9006b514631c0d58374b6a432051~c5_720x720.jpeg?lk3s=a5d48078&nonce=49984&refresh_token=6a2222db1235cf6e3fc36946368e21c5&x-expires=1719630000&x-signature=j2s%2BhIv3Lu1m4pM2Er4Wh6m4T8A%3D&shp=a5d48078&shcp=b59d6b55,bryanthediamond,SPRING BREAK 2021 DURING A WORLDWIDE PANDEMIC WAS TRULY DISGUSTING ... #fyp #fypシ #foryou #foryoupage #miami #springbreak #covid #covid19 #pandemic,314700,26300,1300000,6445,59,original sound,Bryan 💎,TRUE,2021-03-24T15:02:50.000Z,https://www.tiktok.com/@bryanthediamond/video/6943236254767009029
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/bc26bb1953fd8da1f5c67300c4486609~c5_720x720.jpeg?lk3s=a5d48078&nonce=91863&refresh_token=15635085f61a24cf9ccbf1a4b2f70fa6&x-expires=1719630000&x-signature=IzeutzOzaafAsBD84zAsNLLZGpI%3D&shp=a5d48078&shcp=b59d6b55,thatbrownguurl,"As far as they’ll know, I was an Avenger #pandemic #covid #blacktiktok #fypシ",314100,16800,1200000,3776,56,Lacrimosa,Vienna Mozart Orchestra,FALSE,2022-01-11T00:48:23.000Z,https://www.tiktok.com/@thatbrownguurl/video/7051744031604346117
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/bc3617ed2288804642d951376e59e40a~c5_720x720.jpeg?lk3s=a5d48078&nonce=34025&refresh_token=22bff32991e7f4d93d365be6fff42935&x-expires=1719630000&x-signature=gKmR1J0Lgeyp9xVULADOFbVu1lc%3D&shp=a5d48078&shcp=b59d6b55,onehappychild,#stitch with @Shamar Alion  i still got my masks. #fyp #xyzbca #pandemic #pandemiclife #covid19 #viral,623000,50800,3300000,4142,42,original sound,Catherine Taveras,TRUE,2023-07-05T18:39:15.000Z,https://www.tiktok.com/@onehappychild/video/7252405948495564074
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/fc25f4558e5e4533cbeb0069edcdf7c5~c5_720x720.jpeg?lk3s=a5d48078&nonce=4032&refresh_token=9ce8edc3e66d45097eeab83c16857988&x-expires=1719630000&x-signature=mTIYmKm%2B1qM8N8RxKotw3tTyRIk%3D&shp=a5d48078&shcp=b59d6b55,inthelifeofky,stay strong😔✊🏻 #foryou #fyp #staystrong #voiceeffects #sad #pandemic #covid #hospital #car,310800,21300,1600000,3928,12,The Wisp Sings,Winter Aid,FALSE,2020-10-14T11:53:06.000Z,https://www.tiktok.com/@inthelifeofky/video/6883441658730433797
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f9a67dfabdf34454a331217c7e871da5~c5_720x720.jpeg?lk3s=a5d48078&nonce=52412&refresh_token=2251fdbf298638479c8a3b5d2835c66e&x-expires=1719630000&x-signature=B1ug4IgYwI9oiGVIkTdLmIgBHTI%3D&shp=a5d48078&shcp=b59d6b55,pixelgamefactory,#relateable #fyp #foryou #tiktok #miss #missingthis #pandemic #amoungus #playingamoungus #screaming #helpmeout #marinewaves #woep1 #groovycastel #pixelgamefactory #missingamoungus,310500,24900,1400000,2538,0,original sound - Aeva,AEVA,TRUE,2024-04-11T20:02:58.000Z,https://www.tiktok.com/@pixelgamefactory/video/7356702464155946273
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7345402807500931114~c5_720x720.jpeg?lk3s=a5d48078&nonce=7789&refresh_token=b1f51e90d04625175a6cd72a14744f31&x-expires=1719630000&x-signature=PpD0MQABiqNb8Kq3QVkyf0BBYo0%3D&shp=a5d48078&shcp=b59d6b55,mariolcalderon,The foolishness coming out of people’s mouths is UNREAL!!! Go get jabbed! #vaccine #covid #SHEINcares #jab #pandemic,307500,72200,2500000,7759,26,original sound,Mario Calderon,TRUE,2021-08-10T15:25:10.000Z,https://www.tiktok.com/@mariolcalderon/video/6994822858568469766
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3a8a84c3551dd77d02350ff001459cec~c5_720x720.jpeg?lk3s=a5d48078&nonce=15979&refresh_token=3542ec33064499511cf60ba4ca041ca9&x-expires=1719630000&x-signature=SZuM3P9zaMEpLY4nLvgW2iYUjXI%3D&shp=a5d48078&shcp=b59d6b55,hebontheweb,idk who needs to hear this but some of y’all need to know the pandemic isn’t over. also wear a mask. #coronavirus #covid #covid19 #pandemic #original,306900,40800,1100000,3251,37,The pandemic isnt over just because youre over it,heather chelan,TRUE,2020-07-30T15:22:01.000Z,https://www.tiktok.com/@hebontheweb/video/6855294017148570885
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7327828498470666246~c5_720x720.jpeg?lk3s=a5d48078&nonce=31204&refresh_token=1716b3a281159bc79ab169067c5ac9a8&x-expires=1719630000&x-signature=fCJbSVhPuS0ZkOEj1vzJKtGoIpE%3D&shp=a5d48078&shcp=b59d6b55,thepacemorby,The homeless man broke through one of our attic accesses on the roof. #realestate #homeless #pandemic #real #fyp #busted,304400,121,4400000,2485,13,original sound,Pace Morby,TRUE,2021-02-12T20:18:31.000Z,https://www.tiktok.com/@thepacemorby/video/6928474174184754437
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7345284303439265835~c5_720x720.jpeg?lk3s=a5d48078&nonce=5876&refresh_token=266599eee4afbe82a5f6c82e1984b054&x-expires=1719630000&x-signature=SrVs8vyojGYbMEHeaa%2BfqWUYnro%3D&shp=a5d48078&shcp=b59d6b55,aubmaee,Wowwww… #YerAWizard #FFXmasSwitch #boymom #pandemic,303800,892,2500000,1460,10,Ty for using my sound,🖤. i post edit & videos,TRUE,2022-01-17T19:43:53.000Z,https://www.tiktok.com/@aubmaee/video/7054263161469504815
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7349646908870115374~c5_720x720.jpeg?lk3s=a5d48078&nonce=94819&refresh_token=009bfe6e372c560039a5b179aa25cdf2&x-expires=1719630000&x-signature=STrv7Licvgd83y%2FjkA6pzYkpTeY%3D&shp=a5d48078&shcp=b59d6b55,aftermathdailytopics,Here we go again #china #usa #h5n1 #pandemic #covid19 #news #breakingnews #fyp #fypシ #trending #viral,302400,38500,3800000,10900,18,original sound - Reed,Reed,TRUE,2023-03-03T01:03:10.000Z,https://www.tiktok.com/@aftermathdailytopics/video/7206118846699212075
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e2baf45ebe5adc0d9a724e4bd2b8b94b~c5_720x720.jpeg?lk3s=a5d48078&nonce=26521&refresh_token=372cc9edfff7be71a9fee5e5a29a6ce5&x-expires=1719630000&x-signature=6KcmfAplgobP2RwX6%2FKQ3IVU4yI%3D&shp=a5d48078&shcp=b59d6b55,vrmartin1,#video #carros #pandemic #pandemia #humor #2021 #viral #adit #alumn #casa #broma #amigo,307000,2988,17300000,486,14,Yellow,Coldplay,FALSE,2021-07-02T21:08:49.000Z,https://www.tiktok.com/@vrmartin1/video/6980439090541907206
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/e53b5b12730d17385d0c11a01384aa6e~c5_720x720.jpeg?lk3s=a5d48078&nonce=89066&refresh_token=e61b7693c614ca4419b695ff88325c15&x-expires=1719630000&x-signature=53pnJfwxajrbB%2Fz%2FdDHx%2BlGLLKM%3D&shp=a5d48078&shcp=b59d6b55,sysopium,Those glitches were funny ash 💀 (im Roblox mfs) #lilnasx #roblox #pandemic #2020 #thirdvideo,303500,45500,1500000,7052,57,Old Town Road,Lil Nas X,FALSE,2023-06-19T00:32:29.000Z,https://www.tiktok.com/@sysopium/video/7246188508229029166
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7324556420015292421~c5_720x720.jpeg?lk3s=a5d48078&nonce=14739&refresh_token=ef035d434e1aeb2dabac5bad0bd6a524&x-expires=1719630000&x-signature=%2B1f78xf0EQGx%2F5jXn2dbO6N7lwg%3D&shp=a5d48078&shcp=b59d6b55,hopjuiceipa,Another gem from @dannykbernstein #greenscreen #gregabbott #texas #covid19 #pandemic #wearamask #republicans #gop #comedy #fyp,300600,28600,1300000,5105,29,Greg Abbott is trying to kill you,Danny K Bernstein,TRUE,2021-03-04T22:50:52.000Z,https://www.tiktok.com/@hopjuiceipa/video/6935935164828683526
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e64a1490dc7c0c89820e45930a1c52d8~c5_720x720.jpeg?lk3s=a5d48078&nonce=1526&refresh_token=767d6954e1d956089c0f4f1dc0818269&x-expires=1719630000&x-signature=OkAlsGlBPXq3hIJkM3aXLp3Jvl0%3D&shp=a5d48078&shcp=b59d6b55,mikaelmmelo,The Pandemic Telenovela you’ve all been waiting for ✨ 📺 #vaccinated #pandemic #pfizer #covid #moderna #canada #vaccinatedfor #telenovela,299700,15000,3400000,943,39,original sound,mikaelmmelo,TRUE,2021-08-04T00:30:23.000Z,https://www.tiktok.com/@mikaelmmelo/video/6992365767182339334
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/b46b17780ad540439318fdb44edebf10~c5_720x720.jpeg?lk3s=a5d48078&nonce=84503&refresh_token=ef7d7b36d67bfbabace10f747a424de7&x-expires=1719630000&x-signature=teYYwBiiMFXP%2FNkZp%2F8XKyCeU3E%3D&shp=a5d48078&shcp=b59d6b55,angiemarie18,#greenscreen #april2020 #groceryshoppingbelike #fyp #lmao #pandemic #foryoupage,296900,14500,2300000,1354,13,original sound,,TRUE,2021-05-02T14:56:41.000Z,https://www.tiktok.com/@angiemarie18/video/6957706993150741765
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/9d63413538c5434f37b06203039c4853~c5_720x720.jpeg?lk3s=a5d48078&nonce=18631&refresh_token=9e9af8bb774f401205737f4c0e701f01&x-expires=1719630000&x-signature=pvqIM3BaMM3Hqgfe%2B9qgJcPBGEA%3D&shp=a5d48078&shcp=b59d6b55,nx.aedit,the vibe of that time was so good 😍 #foryoupage #fypシ #nostalgia #2016 #musically #velocityedit #audioforedits #songsforedits #pandemic #usethissound,327000,15600,2400000,5509,63,son original,nxaedit™,TRUE,2023-06-04T19:36:35.000Z,https://www.tiktok.com/@nx.aedit/video/7240917105548201242
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/950086d65cf38d102ab44963a461c0b8~c5_720x720.jpeg?lk3s=a5d48078&nonce=58100&refresh_token=b9fabf6b839c83ff94c87bc2c99240c3&x-expires=1719630000&x-signature=AAMQykU%2FaAp4dNuEDLmG9mXnZe8%3D&shp=a5d48078&shcp=b59d6b55,josefinamusitani_,Wow #greenscreen #fypシ #fyp #parati #argentina #pandemic #covid ,294800,1411,1500000,222,11,Make You Mine,Madison Beer,FALSE,2023-03-14T18:01:02.000Z,https://www.tiktok.com/@josefinamusitani_/video/7210463505433120005
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310781923587981355~c5_720x720.jpeg?lk3s=a5d48078&nonce=88967&refresh_token=ae3ff1839aa5e5dca27434a812ce6add&x-expires=1719630000&x-signature=i%2BeGRClJMAVei0QSyiUn31UfO6g%3D&shp=a5d48078&shcp=b59d6b55,spicyycam_,Reply to @angelgallegos96 try again #challenge it’s still all #foryou #pandemic #spiceking,294200,1199,2000000,5101,54,original sound,Spice King,TRUE,2020-06-10T02:44:31.000Z,https://www.tiktok.com/@spicyycam_/video/6836544548932553989
https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/03723d428de619a221df9c27aa6114ee~c5_720x720.jpeg?lk3s=a5d48078&nonce=66750&refresh_token=e358841a51836e7feb18912ddc11943c&x-expires=1719630000&x-signature=gt3SPocakuSiVBm1dIqhIPzmsZM%3D&shp=a5d48078&shcp=b59d6b55,artemk47,It should be a holiday for life.. #covid #pandemic #xyzbca #fy,293700,4038,1900000,803,9,original sound,Erin Constantine,TRUE,2021-02-16T23:19:24.000Z,https://www.tiktok.com/@artemk47/video/6930005115873004805
https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/e87060b41f870e70a99ad151d5093f39.jpeg?lk3s=a5d48078&nonce=3337&refresh_token=f0f58b1d526dca0d2776de051cd2d48d&x-expires=1719630000&x-signature=myMJhzt50tRhTuY9QOQWkVeTFjg%3D&shp=a5d48078&shcp=b59d6b55,dr.kimchee,#healthcareworkers be like during the #pandemic - Hit the Follow (+) sign for more #healthcarehumor,293300,32200,2500000,3663,13,original sound,NGXB,TRUE,2021-08-06T15:42:10.000Z,https://www.tiktok.com/@dr.kimchee/video/6993342902126808325
https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/033b8d2d628e8f31105fecfff1ca9888.jpeg?lk3s=a5d48078&nonce=71114&refresh_token=9400299f899e9fd5dbb8d957407de86b&x-expires=1719630000&x-signature=2lOy97cjSlA02jSDgl42tpUDsSk%3D&shp=a5d48078&shcp=b59d6b55,mrandmrskraak,Eto yung trip ng #pandemic samin. 😅😂 Lakas ng trip ni #covid kaya eto na kami ngayon!  😁🥰❤️ #roiane #fyp #xybza #happy #pinay #afam #triplang  #marriedlife @iammissd @rob_the_flop,292600,665,2100000,682,23,Trip Lang,Shehyee,FALSE,2022-04-16T17:39:30.000Z,https://www.tiktok.com/@mrandmrskraak/video/7087257684482788634
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/9a21db3e18414ee89a21ef2ada6e9790~c5_720x720.jpeg?lk3s=a5d48078&nonce=3046&refresh_token=65625f08860b2c44968430fa22f51633&x-expires=1719630000&x-signature=Czyh2ZdpXuM1joANyh%2B3ODf9u0I%3D&shp=a5d48078&shcp=b59d6b55,j0shbl0ck,Some people actually need their life necessities. Be respectful. Share this#coronavirus #toiletpaper #coronatime #fyp #pandemic #papertowel #selfcare,292100,408,3500000,1348,13,This City,Sam Fischer,FALSE,2020-03-15T15:54:30.000Z,https://www.tiktok.com/@j0shbl0ck/video/6804463717699407110
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352259748597039146~c5_720x720.jpeg?lk3s=a5d48078&nonce=45254&refresh_token=d5ec6f8d5a9f81ebf40075af6bf06c39&x-expires=1719630000&x-signature=XBZoDx3iZOCfdDsR8Zry%2BOJETgY%3D&shp=a5d48078&shcp=b59d6b55,paige.campfield,#stitch with @ramdanielle yay pandemic :( #fyp #covid #pandemic #aftercovid,290900,6825,2100000,4507,59,original sound,paige campfield,TRUE,2020-12-13T23:29:49.000Z,https://www.tiktok.com/@paige.campfield/video/6905887248709913862
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/13e9770e01f8b62fad29ed7efc975fd8~c5_720x720.jpeg?lk3s=a5d48078&nonce=32855&refresh_token=466e3f7c40e2626425406873e36ea4fb&x-expires=1719630000&x-signature=X6axT8RKL7TxVzqqAxpMAWso4hM%3D&shp=a5d48078&shcp=b59d6b55,stevewilldoit.clipsz,thoughts on this? #stevewilldoit #stevewilldoitgrowth #fyp #foryou #billgates #pandemic #conspirancytheory @Steve Will Do It ,291200,40700,2200000,3119,29,original sound,stevewilldoit.clipsz,TRUE,2023-07-24T20:23:42.000Z,https://www.tiktok.com/@stevewilldoit.clipsz/video/7259483462221008171
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/d33cfa0901f34094badaed21fdebceb4~c5_720x720.jpeg?lk3s=a5d48078&nonce=43019&refresh_token=04eeded2f1987faef01b2cc6dfce3cd0&x-expires=1719630000&x-signature=b9T7eVGU5Yi4dMWJO69iS6rx8x8%3D&shp=a5d48078&shcp=b59d6b55,collinlabrosse,Listen to this Word! It’s time to turn to God. #prophecy #coronavirus #plague #wildfire #pandemic #christian #bibleverse #votd #jesuschrist #church,289500,19600,1400000,4281,19,Epic Emotional,AShamaluevMusic,FALSE,2020-03-16T18:38:32.000Z,https://www.tiktok.com/@collinlabrosse/video/6804877080891788549
https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/dc06a6b514eedb0b9ea9c145b93dd56a~c5_720x720.jpeg?lk3s=a5d48078&nonce=41770&refresh_token=b6029ec8c5ae86f626a7c791bfdb49fa&x-expires=1719630000&x-signature=TNNLzjOEyuseqOlhiMEZ84Tqmao%3D&shp=a5d48078&shcp=b59d6b55,yeetus_thy_parasite,"Reply to @coredump62 Jesus, Mary and Joseph! 🤦🏻‍♀️ #covid19 #covidvaccine #pandemic #xyzbca #trending #fyp #fypシ #foryou",288600,5123,1600000,4428,9,original sound,Pain,TRUE,2022-01-14T17:49:35.000Z,https://www.tiktok.com/@yeetus_thy_parasite/video/7053120451001715973
https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/8fd2cc9e1d4a2cd16834feb33144e565~c5_720x720.jpeg?lk3s=a5d48078&nonce=19048&refresh_token=4292b394d2b0e9ff54768997670acf9e&x-expires=1719630000&x-signature=H5mUuQ%2BlukDg%2BR2XM1iqoC5xXbU%3D&shp=a5d48078&shcp=b59d6b55,lolahcolah,#fyp#foryou#viral#genz#fy#foryoupage#strangerthings#pandemic#covid19#onlinefriends,288300,6322,789000,10700,13,Is Who here？,maizie,TRUE,2021-01-19T00:15:56.000Z,https://www.tiktok.com/@lolahcolah/video/6919258211245673733
https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/51dfbe0987f440b17032cfd6c948a7d1~c5_720x720.jpeg?lk3s=a5d48078&nonce=56341&refresh_token=a5c01e31ebb485e812d2ede2b35d1461&x-expires=1719630000&x-signature=LPjfYTVBpf0Y3jmLLZpr3Ak4nXI%3D&shp=a5d48078&shcp=b59d6b55,________zn__q_____._____,Pandemic days😊😊 #quarantine #pandemic #covid19 #2020 #fyp,288000,45300,3000000,5020,0,original sound - NEGANSOLOSWHAHAHAHAH,NEGANSOLOSWHAHAHAHAH,TRUE,2023-05-25T13:23:21.000Z,https://www.tiktok.com/@________zn__q_____._____/video/7237110085959355654
https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310781923587981355~c5_720x720.jpeg?lk3s=a5d48078&nonce=88967&refresh_token=ae3ff1839aa5e5dca27434a812ce6add&x-expires=1719630000&x-signature=i%2BeGRClJMAVei0QSyiUn31UfO6g%3D&shp=a5d48078&shcp=b59d6b55,spicyycam_,Reply to @haydenm0 when Erik you guys give it a rest already? It’s all #foryou #challenge #spiceking #pandemic,286600,1116,1900000,6880,54,original sound,Spice King,TRUE,2020-06-11T03:23:46.000Z,https://www.tiktok.com/@spicyycam_/video/6836925746343169286
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7324876002864136198~c5_720x720.jpeg?lk3s=a5d48078&nonce=16551&refresh_token=690e1c8733e178b095144d0e55140fd5&x-expires=1719630000&x-signature=4odazqa8QiCXzim%2F%2FT%2Byp1TklfI%3D&shp=a5d48078&shcp=b59d6b55,dmichaelburke,Idk who needs to hear this but I’m never working from the office again. #fyp #work #workfromhome #gay #pandemic #foryoupage,286300,80100,3100000,3505,57,original sound,Michael Burke,TRUE,2020-07-10T17:26:37.000Z,https://www.tiktok.com/@dmichaelburke/video/6847904430780599558
